data,capital,cenario,custo_projetado,modelo
2030-12-01,Porto Alegre,Conservador,1075.39,Cenario-Inflacao
2026-04-01,Porto Velho,Otimista,591.26,Cenario-Inflacao
2026-05-01,Porto Velho,Otimista,590.81,Cenario-Inflacao
2026-06-01,Porto Velho,Otimista,600.98,Cenario-Inflacao
2026-07-01,Porto Velho,Otimista,604.7,Cenario-Inflacao
2026-08-01,Porto Velho,Otimista,616.3,Cenario-Inflacao
2026-09-01,Porto Velho,Otimista,617.92,Cenario-Inflacao
2026-10-01,Porto Velho,Otimista,621.4,Cenario-Inflacao
2026-11-01,Porto Velho,Otimista,623.85,Cenario-Inflacao
2026-12-01,Porto Velho,Otimista,623.33,Cenario-Inflacao
2027-01-01,Porto Velho,Otimista,617.25,Cenario-Inflacao
2027-02-01,Porto Velho,Otimista,614.9,Cenario-Inflacao
2027-03-01,Porto Velho,Otimista,606.31,Cenario-Inflacao
2027-04-01,Porto Velho,Otimista,609.0,Cenario-Inflacao
2027-05-01,Porto Velho,Otimista,608.53,Cenario-Inflacao
2027-06-01,Porto Velho,Otimista,619.01,Cenario-Inflacao
2027-07-01,Porto Velho,Otimista,622.84,Cenario-Inflacao
2027-08-01,Porto Velho,Otimista,634.79,Cenario-Inflacao
2027-09-01,Porto Velho,Otimista,636.46,Cenario-Inflacao
2027-10-01,Porto Velho,Otimista,640.04,Cenario-Inflacao
2027-11-01,Porto Velho,Otimista,642.57,Cenario-Inflacao
2027-12-01,Porto Velho,Otimista,642.03,Cenario-Inflacao
2028-01-01,Porto Velho,Otimista,635.77,Cenario-Inflacao
2028-02-01,Porto Velho,Otimista,633.34,Cenario-Inflacao
2028-03-01,Porto Velho,Otimista,624.5,Cenario-Inflacao
2028-04-01,Porto Velho,Otimista,627.27,Cenario-Inflacao
2028-05-01,Porto Velho,Otimista,626.79,Cenario-Inflacao
2028-06-01,Porto Velho,Otimista,637.58,Cenario-Inflacao
2028-07-01,Porto Velho,Otimista,641.53,Cenario-Inflacao
2028-08-01,Porto Velho,Otimista,653.84,Cenario-Inflacao
2028-09-01,Porto Velho,Otimista,655.56,Cenario-Inflacao
2028-10-01,Porto Velho,Otimista,659.24,Cenario-Inflacao
2028-11-01,Porto Velho,Otimista,661.85,Cenario-Inflacao
2028-12-01,Porto Velho,Otimista,661.29,Cenario-Inflacao
2029-01-01,Porto Velho,Otimista,654.84,Cenario-Inflacao
2029-02-01,Porto Velho,Otimista,652.34,Cenario-Inflacao
2029-03-01,Porto Velho,Otimista,643.23,Cenario-Inflacao
2029-04-01,Porto Velho,Otimista,646.09,Cenario-Inflacao
2029-05-01,Porto Velho,Otimista,645.59,Cenario-Inflacao
2029-06-01,Porto Velho,Otimista,656.71,Cenario-Inflacao
2029-07-01,Porto Velho,Otimista,660.77,Cenario-Inflacao
2029-08-01,Porto Velho,Otimista,673.45,Cenario-Inflacao
2029-09-01,Porto Velho,Otimista,675.22,Cenario-Inflacao
2029-10-01,Porto Velho,Otimista,679.02,Cenario-Inflacao
2029-11-01,Porto Velho,Otimista,681.7,Cenario-Inflacao
2029-12-01,Porto Velho,Otimista,681.13,Cenario-Inflacao
2030-01-01,Porto Velho,Otimista,674.49,Cenario-Inflacao
2030-02-01,Porto Velho,Otimista,671.91,Cenario-Inflacao
2030-03-01,Porto Velho,Otimista,662.53,Cenario-Inflacao
2030-04-01,Porto Velho,Otimista,665.47,Cenario-Inflacao
2030-05-01,Porto Velho,Otimista,664.96,Cenario-Inflacao
2030-06-01,Porto Velho,Otimista,676.41,Cenario-Inflacao
2030-07-01,Porto Velho,Otimista,680.6,Cenario-Inflacao
2030-08-01,Porto Velho,Otimista,693.66,Cenario-Inflacao
2030-09-01,Porto Velho,Otimista,695.48,Cenario-Inflacao
2030-10-01,Porto Velho,Otimista,699.39,Cenario-Inflacao
2030-11-01,Porto Velho,Otimista,702.15,Cenario-Inflacao
2030-12-01,Porto Velho,Otimista,701.56,Cenario-Inflacao
2026-04-01,Porto Velho,Moderado,591.98,Cenario-Inflacao
2026-05-01,Porto Velho,Moderado,592.23,Cenario-Inflacao
2026-06-01,Porto Velho,Moderado,603.16,Cenario-Inflacao
2026-07-01,Porto Velho,Moderado,607.62,Cenario-Inflacao
2026-08-01,Porto Velho,Moderado,620.03,Cenario-Inflacao
2026-09-01,Porto Velho,Moderado,622.41,Cenario-Inflacao
2026-10-01,Porto Velho,Moderado,626.66,Cenario-Inflacao
2026-11-01,Porto Velho,Moderado,629.89,Cenario-Inflacao
2026-12-01,Porto Velho,Moderado,630.12,Cenario-Inflacao
2027-01-01,Porto Velho,Moderado,624.74,Cenario-Inflacao
2027-02-01,Porto Velho,Moderado,623.1,Cenario-Inflacao
2027-03-01,Porto Velho,Moderado,615.14,Cenario-Inflacao
2027-04-01,Porto Velho,Moderado,618.62,Cenario-Inflacao
2027-05-01,Porto Velho,Moderado,618.89,Cenario-Inflacao
2027-06-01,Porto Velho,Moderado,630.3,Cenario-Inflacao
2027-07-01,Porto Velho,Moderado,634.96,Cenario-Inflacao
2027-08-01,Porto Velho,Moderado,647.93,Cenario-Inflacao
2027-09-01,Porto Velho,Moderado,650.42,Cenario-Inflacao
2027-10-01,Porto Velho,Moderado,654.86,Cenario-Inflacao
2027-11-01,Porto Velho,Moderado,658.24,Cenario-Inflacao
2027-12-01,Porto Velho,Moderado,658.48,Cenario-Inflacao
2028-01-01,Porto Velho,Moderado,652.85,Cenario-Inflacao
2028-02-01,Porto Velho,Moderado,651.14,Cenario-Inflacao
2028-03-01,Porto Velho,Moderado,642.82,Cenario-Inflacao
2028-04-01,Porto Velho,Moderado,646.45,Cenario-Inflacao
2028-05-01,Porto Velho,Moderado,646.73,Cenario-Inflacao
2028-06-01,Porto Velho,Moderado,658.66,Cenario-Inflacao
2028-07-01,Porto Velho,Moderado,663.54,Cenario-Inflacao
2028-08-01,Porto Velho,Moderado,677.09,Cenario-Inflacao
2028-09-01,Porto Velho,Moderado,679.68,Cenario-Inflacao
2028-10-01,Porto Velho,Moderado,684.33,Cenario-Inflacao
2028-11-01,Porto Velho,Moderado,687.86,Cenario-Inflacao
2028-12-01,Porto Velho,Moderado,688.11,Cenario-Inflacao
2029-01-01,Porto Velho,Moderado,682.23,Cenario-Inflacao
2029-02-01,Porto Velho,Moderado,680.44,Cenario-Inflacao
2029-03-01,Porto Velho,Moderado,671.75,Cenario-Inflacao
2029-04-01,Porto Velho,Moderado,675.54,Cenario-Inflacao
2029-05-01,Porto Velho,Moderado,675.84,Cenario-Inflacao
2029-06-01,Porto Velho,Moderado,688.3,Cenario-Inflacao
2029-07-01,Porto Velho,Moderado,693.4,Cenario-Inflacao
2029-08-01,Porto Velho,Moderado,707.56,Cenario-Inflacao
2029-09-01,Porto Velho,Moderado,710.27,Cenario-Inflacao
2029-10-01,Porto Velho,Moderado,715.12,Cenario-Inflacao
2029-11-01,Porto Velho,Moderado,718.81,Cenario-Inflacao
2029-12-01,Porto Velho,Moderado,719.08,Cenario-Inflacao
2030-01-01,Porto Velho,Moderado,712.93,Cenario-Inflacao
2030-02-01,Porto Velho,Moderado,711.06,Cenario-Inflacao
2030-03-01,Porto Velho,Moderado,701.97,Cenario-Inflacao
2030-04-01,Porto Velho,Moderado,705.94,Cenario-Inflacao
2030-05-01,Porto Velho,Moderado,706.25,Cenario-Inflacao
2030-06-01,Porto Velho,Moderado,719.28,Cenario-Inflacao
2030-07-01,Porto Velho,Moderado,724.6,Cenario-Inflacao
2030-08-01,Porto Velho,Moderado,739.4,Cenario-Inflacao
2030-09-01,Porto Velho,Moderado,742.23,Cenario-Inflacao
2030-10-01,Porto Velho,Moderado,747.3,Cenario-Inflacao
2030-11-01,Porto Velho,Moderado,751.16,Cenario-Inflacao
2030-12-01,Porto Velho,Moderado,751.43,Cenario-Inflacao
2026-04-01,Porto Velho,Conservador,592.68,Cenario-Inflacao
2026-05-01,Porto Velho,Conservador,593.64,Cenario-Inflacao
2026-06-01,Porto Velho,Conservador,605.31,Cenario-Inflacao
2026-07-01,Porto Velho,Conservador,610.51,Cenario-Inflacao
2026-08-01,Porto Velho,Conservador,623.72,Cenario-Inflacao
2026-09-01,Porto Velho,Conservador,626.86,Cenario-Inflacao
2026-10-01,Porto Velho,Conservador,631.89,Cenario-Inflacao
2026-11-01,Porto Velho,Conservador,635.91,Cenario-Inflacao
2026-12-01,Porto Velho,Conservador,636.9,Cenario-Inflacao
2027-01-01,Porto Velho,Conservador,632.2,Cenario-Inflacao
2027-02-01,Porto Velho,Conservador,631.29,Cenario-Inflacao
2027-03-01,Porto Velho,Conservador,623.97,Cenario-Inflacao
2027-04-01,Porto Velho,Conservador,628.24,Cenario-Inflacao
2027-05-01,Porto Velho,Conservador,629.26,Cenario-Inflacao
2027-06-01,Porto Velho,Conservador,641.63,Cenario-Inflacao
2027-07-01,Porto Velho,Conservador,647.15,Cenario-Inflacao
2027-08-01,Porto Velho,Conservador,661.14,Cenario-Inflacao
2027-09-01,Porto Velho,Conservador,664.47,Cenario-Inflacao
2027-10-01,Porto Velho,Conservador,669.81,Cenario-Inflacao
2027-11-01,Porto Velho,Conservador,674.06,Cenario-Inflacao
2027-12-01,Porto Velho,Conservador,675.11,Cenario-Inflacao
2028-01-01,Porto Velho,Conservador,670.13,Cenario-Inflacao
2028-02-01,Porto Velho,Conservador,669.17,Cenario-Inflacao
2028-03-01,Porto Velho,Conservador,661.41,Cenario-Inflacao
2028-04-01,Porto Velho,Conservador,665.94,Cenario-Inflacao
2028-05-01,Porto Velho,Conservador,667.02,Cenario-Inflacao
2028-06-01,Porto Velho,Conservador,680.13,Cenario-Inflacao
2028-07-01,Porto Velho,Conservador,685.97,Cenario-Inflacao
2028-08-01,Porto Velho,Conservador,700.81,Cenario-Inflacao
2028-09-01,Porto Velho,Conservador,704.34,Cenario-Inflacao
2028-10-01,Porto Velho,Conservador,709.99,Cenario-Inflacao
2028-11-01,Porto Velho,Conservador,714.51,Cenario-Inflacao
2028-12-01,Porto Velho,Conservador,715.62,Cenario-Inflacao
2029-01-01,Porto Velho,Conservador,710.34,Cenario-Inflacao
2029-02-01,Porto Velho,Conservador,709.32,Cenario-Inflacao
2029-03-01,Porto Velho,Conservador,701.09,Cenario-Inflacao
2029-04-01,Porto Velho,Conservador,705.89,Cenario-Inflacao
2029-05-01,Porto Velho,Conservador,707.04,Cenario-Inflacao
2029-06-01,Porto Velho,Conservador,720.93,Cenario-Inflacao
2029-07-01,Porto Velho,Conservador,727.13,Cenario-Inflacao
2029-08-01,Porto Velho,Conservador,742.86,Cenario-Inflacao
2029-09-01,Porto Velho,Conservador,746.6,Cenario-Inflacao
2029-10-01,Porto Velho,Conservador,752.59,Cenario-Inflacao
2029-11-01,Porto Velho,Conservador,757.38,Cenario-Inflacao
2029-12-01,Porto Velho,Conservador,758.55,Cenario-Inflacao
2030-01-01,Porto Velho,Conservador,752.96,Cenario-Inflacao
2030-02-01,Porto Velho,Conservador,751.88,Cenario-Inflacao
2030-03-01,Porto Velho,Conservador,743.16,Cenario-Inflacao
2030-04-01,Porto Velho,Conservador,748.25,Cenario-Inflacao
2030-05-01,Porto Velho,Conservador,749.46,Cenario-Inflacao
2030-06-01,Porto Velho,Conservador,764.19,Cenario-Inflacao
2030-07-01,Porto Velho,Conservador,770.76,Cenario-Inflacao
2030-08-01,Porto Velho,Conservador,787.43,Cenario-Inflacao
2030-09-01,Porto Velho,Conservador,791.39,Cenario-Inflacao
2030-10-01,Porto Velho,Conservador,797.75,Cenario-Inflacao
2030-11-01,Porto Velho,Conservador,802.82,Cenario-Inflacao
2030-12-01,Porto Velho,Conservador,804.07,Cenario-Inflacao
2026-04-01,Recife,Otimista,615.88,Cenario-Inflacao
2026-05-01,Recife,Otimista,617.76,Cenario-Inflacao
2026-06-01,Recife,Otimista,619.92,Cenario-Inflacao
2026-07-01,Recife,Otimista,614.76,Cenario-Inflacao
2026-08-01,Recife,Otimista,604.25,Cenario-Inflacao
2026-09-01,Recife,Otimista,602.67,Cenario-Inflacao
2026-10-01,Recife,Otimista,598.74,Cenario-Inflacao
2026-11-01,Recife,Otimista,607.83,Cenario-Inflacao
2026-12-01,Recife,Otimista,613.51,Cenario-Inflacao
2027-01-01,Recife,Otimista,604.3,Cenario-Inflacao
2027-02-01,Recife,Otimista,605.62,Cenario-Inflacao
2027-03-01,Recife,Otimista,611.46,Cenario-Inflacao
2027-04-01,Recife,Otimista,634.35,Cenario-Inflacao
2027-05-01,Recife,Otimista,636.29,Cenario-Inflacao
2027-06-01,Recife,Otimista,638.52,Cenario-Inflacao
2027-07-01,Recife,Otimista,633.21,Cenario-Inflacao
2027-08-01,Recife,Otimista,622.37,Cenario-Inflacao
2027-09-01,Recife,Otimista,620.75,Cenario-Inflacao
2027-10-01,Recife,Otimista,616.7,Cenario-Inflacao
2027-11-01,Recife,Otimista,626.06,Cenario-Inflacao
2027-12-01,Recife,Otimista,631.92,Cenario-Inflacao
2028-01-01,Recife,Otimista,622.43,Cenario-Inflacao
2028-02-01,Recife,Otimista,623.79,Cenario-Inflacao
2028-03-01,Recife,Otimista,629.81,Cenario-Inflacao
2028-04-01,Recife,Otimista,653.39,Cenario-Inflacao
2028-05-01,Recife,Otimista,655.38,Cenario-Inflacao
2028-06-01,Recife,Otimista,657.67,Cenario-Inflacao
2028-07-01,Recife,Otimista,652.2,Cenario-Inflacao
2028-08-01,Recife,Otimista,641.05,Cenario-Inflacao
2028-09-01,Recife,Otimista,639.37,Cenario-Inflacao
2028-10-01,Recife,Otimista,635.21,Cenario-Inflacao
2028-11-01,Recife,Otimista,644.85,Cenario-Inflacao
2028-12-01,Recife,Otimista,650.88,Cenario-Inflacao
2029-01-01,Recife,Otimista,641.1,Cenario-Inflacao
2029-02-01,Recife,Otimista,642.51,Cenario-Inflacao
2029-03-01,Recife,Otimista,648.7,Cenario-Inflacao
2029-04-01,Recife,Otimista,672.99,Cenario-Inflacao
2029-05-01,Recife,Otimista,675.04,Cenario-Inflacao
2029-06-01,Recife,Otimista,677.41,Cenario-Inflacao
2029-07-01,Recife,Otimista,671.77,Cenario-Inflacao
2029-08-01,Recife,Otimista,660.28,Cenario-Inflacao
2029-09-01,Recife,Otimista,658.55,Cenario-Inflacao
2029-10-01,Recife,Otimista,654.26,Cenario-Inflacao
2029-11-01,Recife,Otimista,664.19,Cenario-Inflacao
2029-12-01,Recife,Otimista,670.4,Cenario-Inflacao
2030-01-01,Recife,Otimista,660.33,Cenario-Inflacao
2030-02-01,Recife,Otimista,661.78,Cenario-Inflacao
2030-03-01,Recife,Otimista,668.16,Cenario-Inflacao
2030-04-01,Recife,Otimista,693.18,Cenario-Inflacao
2030-05-01,Recife,Otimista,695.29,Cenario-Inflacao
2030-06-01,Recife,Otimista,697.73,Cenario-Inflacao
2030-07-01,Recife,Otimista,691.92,Cenario-Inflacao
2030-08-01,Recife,Otimista,680.09,Cenario-Inflacao
2030-09-01,Recife,Otimista,678.31,Cenario-Inflacao
2030-10-01,Recife,Otimista,673.89,Cenario-Inflacao
2030-11-01,Recife,Otimista,684.12,Cenario-Inflacao
2030-12-01,Recife,Otimista,690.52,Cenario-Inflacao
2026-04-01,Recife,Moderado,616.62,Cenario-Inflacao
2026-05-01,Recife,Moderado,619.25,Cenario-Inflacao
2026-06-01,Recife,Moderado,622.17,Cenario-Inflacao
2026-07-01,Recife,Moderado,617.73,Cenario-Inflacao
2026-08-01,Recife,Moderado,607.9,Cenario-Inflacao
2026-09-01,Recife,Moderado,607.04,Cenario-Inflacao
2026-10-01,Recife,Moderado,603.81,Cenario-Inflacao
2026-11-01,Recife,Moderado,613.72,Cenario-Inflacao
2026-12-01,Recife,Moderado,620.2,Cenario-Inflacao
2027-01-01,Recife,Moderado,611.62,Cenario-Inflacao
2027-02-01,Recife,Moderado,613.7,Cenario-Inflacao
2027-03-01,Recife,Moderado,620.37,Cenario-Inflacao
2027-04-01,Recife,Moderado,644.37,Cenario-Inflacao
2027-05-01,Recife,Moderado,647.12,Cenario-Inflacao
2027-06-01,Recife,Moderado,650.16,Cenario-Inflacao
2027-07-01,Recife,Moderado,645.53,Cenario-Inflacao
2027-08-01,Recife,Moderado,635.25,Cenario-Inflacao
2027-09-01,Recife,Moderado,634.36,Cenario-Inflacao
2027-10-01,Recife,Moderado,630.98,Cenario-Inflacao
2027-11-01,Recife,Moderado,641.33,Cenario-Inflacao
2027-12-01,Recife,Moderado,648.11,Cenario-Inflacao
2028-01-01,Recife,Moderado,639.15,Cenario-Inflacao
2028-02-01,Recife,Moderado,641.32,Cenario-Inflacao
2028-03-01,Recife,Moderado,648.28,Cenario-Inflacao
2028-04-01,Recife,Moderado,673.37,Cenario-Inflacao
2028-05-01,Recife,Moderado,676.24,Cenario-Inflacao
2028-06-01,Recife,Moderado,679.42,Cenario-Inflacao
2028-07-01,Recife,Moderado,674.58,Cenario-Inflacao
2028-08-01,Recife,Moderado,663.84,Cenario-Inflacao
2028-09-01,Recife,Moderado,662.9,Cenario-Inflacao
2028-10-01,Recife,Moderado,659.38,Cenario-Inflacao
2028-11-01,Recife,Moderado,670.19,Cenario-Inflacao
2028-12-01,Recife,Moderado,677.28,Cenario-Inflacao
2029-01-01,Recife,Moderado,667.91,Cenario-Inflacao
2029-02-01,Recife,Moderado,670.18,Cenario-Inflacao
2029-03-01,Recife,Moderado,677.46,Cenario-Inflacao
2029-04-01,Recife,Moderado,703.67,Cenario-Inflacao
2029-05-01,Recife,Moderado,706.67,Cenario-Inflacao
2029-06-01,Recife,Moderado,710.0,Cenario-Inflacao
2029-07-01,Recife,Moderado,704.94,Cenario-Inflacao
2029-08-01,Recife,Moderado,693.71,Cenario-Inflacao
2029-09-01,Recife,Moderado,692.73,Cenario-Inflacao
2029-10-01,Recife,Moderado,689.05,Cenario-Inflacao
2029-11-01,Recife,Moderado,700.35,Cenario-Inflacao
2029-12-01,Recife,Moderado,707.76,Cenario-Inflacao
2030-01-01,Recife,Moderado,697.97,Cenario-Inflacao
2030-02-01,Recife,Moderado,700.34,Cenario-Inflacao
2030-03-01,Recife,Moderado,707.94,Cenario-Inflacao
2030-04-01,Recife,Moderado,735.33,Cenario-Inflacao
2030-05-01,Recife,Moderado,738.47,Cenario-Inflacao
2030-06-01,Recife,Moderado,741.95,Cenario-Inflacao
2030-07-01,Recife,Moderado,736.66,Cenario-Inflacao
2030-08-01,Recife,Moderado,724.93,Cenario-Inflacao
2030-09-01,Recife,Moderado,723.91,Cenario-Inflacao
2030-10-01,Recife,Moderado,720.06,Cenario-Inflacao
2030-11-01,Recife,Moderado,731.87,Cenario-Inflacao
2030-12-01,Recife,Moderado,739.6,Cenario-Inflacao
2026-04-01,Recife,Conservador,617.35,Cenario-Inflacao
2026-05-01,Recife,Conservador,620.72,Cenario-Inflacao
2026-06-01,Recife,Conservador,624.39,Cenario-Inflacao
2026-07-01,Recife,Conservador,620.68,Cenario-Inflacao
2026-08-01,Recife,Conservador,611.52,Cenario-Inflacao
2026-09-01,Recife,Conservador,611.38,Cenario-Inflacao
2026-10-01,Recife,Conservador,608.85,Cenario-Inflacao
2026-11-01,Recife,Conservador,619.58,Cenario-Inflacao
2026-12-01,Recife,Conservador,626.87,Cenario-Inflacao
2027-01-01,Recife,Conservador,618.93,Cenario-Inflacao
2027-02-01,Recife,Conservador,621.77,Cenario-Inflacao
2027-03-01,Recife,Conservador,629.27,Cenario-Inflacao
2027-04-01,Recife,Conservador,654.39,Cenario-Inflacao
2027-05-01,Recife,Conservador,657.96,Cenario-Inflacao
2027-06-01,Recife,Conservador,661.85,Cenario-Inflacao
2027-07-01,Recife,Conservador,657.92,Cenario-Inflacao
2027-08-01,Recife,Conservador,648.21,Cenario-Inflacao
2027-09-01,Recife,Conservador,648.06,Cenario-Inflacao
2027-10-01,Recife,Conservador,645.38,Cenario-Inflacao
2027-11-01,Recife,Conservador,656.75,Cenario-Inflacao
2027-12-01,Recife,Conservador,664.48,Cenario-Inflacao
2028-01-01,Recife,Conservador,656.07,Cenario-Inflacao
2028-02-01,Recife,Conservador,659.08,Cenario-Inflacao
2028-03-01,Recife,Conservador,667.03,Cenario-Inflacao
2028-04-01,Recife,Conservador,693.66,Cenario-Inflacao
2028-05-01,Recife,Conservador,697.44,Cenario-Inflacao
2028-06-01,Recife,Conservador,701.56,Cenario-Inflacao
2028-07-01,Recife,Conservador,697.39,Cenario-Inflacao
2028-08-01,Recife,Conservador,687.1,Cenario-Inflacao
2028-09-01,Recife,Conservador,686.95,Cenario-Inflacao
2028-10-01,Recife,Conservador,684.11,Cenario-Inflacao
2028-11-01,Recife,Conservador,696.16,Cenario-Inflacao
2028-12-01,Recife,Conservador,704.35,Cenario-Inflacao
2029-01-01,Recife,Conservador,695.43,Cenario-Inflacao
2029-02-01,Recife,Conservador,698.63,Cenario-Inflacao
2029-03-01,Recife,Conservador,707.05,Cenario-Inflacao
2029-04-01,Recife,Conservador,735.28,Cenario-Inflacao
2029-05-01,Recife,Conservador,739.29,Cenario-Inflacao
2029-06-01,Recife,Conservador,743.66,Cenario-Inflacao
2029-07-01,Recife,Conservador,739.24,Cenario-Inflacao
2029-08-01,Recife,Conservador,728.33,Cenario-Inflacao
2029-09-01,Recife,Conservador,728.16,Cenario-Inflacao
2029-10-01,Recife,Conservador,725.15,Cenario-Inflacao
2029-11-01,Recife,Conservador,737.92,Cenario-Inflacao
2029-12-01,Recife,Conservador,746.61,Cenario-Inflacao
2030-01-01,Recife,Conservador,737.16,Cenario-Inflacao
2030-02-01,Recife,Conservador,740.54,Cenario-Inflacao
2030-03-01,Recife,Conservador,749.47,Cenario-Inflacao
2030-04-01,Recife,Conservador,779.39,Cenario-Inflacao
2030-05-01,Recife,Conservador,783.65,Cenario-Inflacao
2030-06-01,Recife,Conservador,788.27,Cenario-Inflacao
2030-07-01,Recife,Conservador,783.59,Cenario-Inflacao
2030-08-01,Recife,Conservador,772.03,Cenario-Inflacao
2030-09-01,Recife,Conservador,771.85,Cenario-Inflacao
2030-10-01,Recife,Conservador,768.66,Cenario-Inflacao
2030-11-01,Recife,Conservador,782.2,Cenario-Inflacao
2030-12-01,Recife,Conservador,791.41,Cenario-Inflacao
2026-04-01,Rio Branco,Otimista,620.28,Cenario-Inflacao
2026-05-01,Rio Branco,Otimista,617.94,Cenario-Inflacao
2026-06-01,Rio Branco,Otimista,631.6,Cenario-Inflacao
2026-07-01,Rio Branco,Otimista,634.74,Cenario-Inflacao
2026-08-01,Rio Branco,Otimista,645.85,Cenario-Inflacao
2026-09-01,Rio Branco,Otimista,648.74,Cenario-Inflacao
2026-10-01,Rio Branco,Otimista,649.62,Cenario-Inflacao
2026-11-01,Rio Branco,Otimista,651.6,Cenario-Inflacao
2026-12-01,Rio Branco,Otimista,656.45,Cenario-Inflacao
2027-01-01,Rio Branco,Otimista,649.7,Cenario-Inflacao
2027-02-01,Rio Branco,Otimista,648.53,Cenario-Inflacao
2027-03-01,Rio Branco,Otimista,642.27,Cenario-Inflacao
2027-04-01,Rio Branco,Otimista,638.89,Cenario-Inflacao
2027-05-01,Rio Branco,Otimista,636.48,Cenario-Inflacao
2027-06-01,Rio Branco,Otimista,650.55,Cenario-Inflacao
2027-07-01,Rio Branco,Otimista,653.78,Cenario-Inflacao
2027-08-01,Rio Branco,Otimista,665.23,Cenario-Inflacao
2027-09-01,Rio Branco,Otimista,668.21,Cenario-Inflacao
2027-10-01,Rio Branco,Otimista,669.11,Cenario-Inflacao
2027-11-01,Rio Branco,Otimista,671.15,Cenario-Inflacao
2027-12-01,Rio Branco,Otimista,676.14,Cenario-Inflacao
2028-01-01,Rio Branco,Otimista,669.19,Cenario-Inflacao
2028-02-01,Rio Branco,Otimista,667.98,Cenario-Inflacao
2028-03-01,Rio Branco,Otimista,661.53,Cenario-Inflacao
2028-04-01,Rio Branco,Otimista,658.06,Cenario-Inflacao
2028-05-01,Rio Branco,Otimista,655.57,Cenario-Inflacao
2028-06-01,Rio Branco,Otimista,670.06,Cenario-Inflacao
2028-07-01,Rio Branco,Otimista,673.39,Cenario-Inflacao
2028-08-01,Rio Branco,Otimista,685.19,Cenario-Inflacao
2028-09-01,Rio Branco,Otimista,688.25,Cenario-Inflacao
2028-10-01,Rio Branco,Otimista,689.19,Cenario-Inflacao
2028-11-01,Rio Branco,Otimista,691.28,Cenario-Inflacao
2028-12-01,Rio Branco,Otimista,696.43,Cenario-Inflacao
2029-01-01,Rio Branco,Otimista,689.26,Cenario-Inflacao
2029-02-01,Rio Branco,Otimista,688.02,Cenario-Inflacao
2029-03-01,Rio Branco,Otimista,681.38,Cenario-Inflacao
2029-04-01,Rio Branco,Otimista,677.8,Cenario-Inflacao
2029-05-01,Rio Branco,Otimista,675.24,Cenario-Inflacao
2029-06-01,Rio Branco,Otimista,690.16,Cenario-Inflacao
2029-07-01,Rio Branco,Otimista,693.59,Cenario-Inflacao
2029-08-01,Rio Branco,Otimista,705.74,Cenario-Inflacao
2029-09-01,Rio Branco,Otimista,708.9,Cenario-Inflacao
2029-10-01,Rio Branco,Otimista,709.86,Cenario-Inflacao
2029-11-01,Rio Branco,Otimista,712.02,Cenario-Inflacao
2029-12-01,Rio Branco,Otimista,717.32,Cenario-Inflacao
2030-01-01,Rio Branco,Otimista,709.94,Cenario-Inflacao
2030-02-01,Rio Branco,Otimista,708.67,Cenario-Inflacao
2030-03-01,Rio Branco,Otimista,701.82,Cenario-Inflacao
2030-04-01,Rio Branco,Otimista,698.13,Cenario-Inflacao
2030-05-01,Rio Branco,Otimista,695.5,Cenario-Inflacao
2030-06-01,Rio Branco,Otimista,710.87,Cenario-Inflacao
2030-07-01,Rio Branco,Otimista,714.4,Cenario-Inflacao
2030-08-01,Rio Branco,Otimista,726.91,Cenario-Inflacao
2030-09-01,Rio Branco,Otimista,730.17,Cenario-Inflacao
2030-10-01,Rio Branco,Otimista,731.16,Cenario-Inflacao
2030-11-01,Rio Branco,Otimista,733.38,Cenario-Inflacao
2030-12-01,Rio Branco,Otimista,738.84,Cenario-Inflacao
2026-04-01,Rio Branco,Moderado,621.03,Cenario-Inflacao
2026-05-01,Rio Branco,Moderado,619.43,Cenario-Inflacao
2026-06-01,Rio Branco,Moderado,633.89,Cenario-Inflacao
2026-07-01,Rio Branco,Moderado,637.8,Cenario-Inflacao
2026-08-01,Rio Branco,Moderado,649.76,Cenario-Inflacao
